tweet_id,text,created_at,user_verified,has_media,likes,retweets
436,This is tweet number 436,2024-01-19 03:00:00,False,False,5,4
437,This is tweet number 437,2024-01-19 04:00:00,False,False,3,3
438,This is tweet number 438,2024-01-19 05:00:00,False,True,7,2
439,This is tweet number 439,2024-01-19 06:00:00,True,False,3,1
440,This is tweet number 440,2024-01-19 07:00:00,True,True,6,3
441,This is tweet number 441,2024-01-19 08:00:00,True,True,7,3
442,This is tweet number 442,2024-01-19 09:00:00,False,False,1,2
443,This is tweet number 443,2024-01-19 10:00:00,True,False,6,1
444,This is tweet number 444,2024-01-19 11:00:00,False,True,4,3
445,This is tweet number 445,2024-01-19 12:00:00,False,True,2,5
446,This is tweet number 446,2024-01-19 13:00:00,True,True,2,4
447,This is tweet number 447,2024-01-19 14:00:00,True,False,5,3
448,This is tweet number 448,2024-01-19 15:00:00,False,False,5,4
449,This is tweet number 449,2024-01-19 16:00:00,True,False,3,6
450,This is tweet number 450,2024-01-19 17:00:00,False,False,5,4
451,This is tweet number 451,2024-01-19 18:00:00,False,False,11,2
452,This is tweet number 452,2024-01-19 19:00:00,False,True,2,2
453,This is tweet number 453,2024-01-19 20:00:00,False,False,6,2
454,This is tweet number 454,2024-01-19 21:00:00,False,True,5,2
455,This is tweet number 455,2024-01-19 22:00:00,True,True,3,2
456,This is tweet number 456,2024-01-19 23:00:00,True,True,4,2
457,This is tweet number 457,2024-01-20 00:00:00,False,False,10,2
458,This is tweet number 458,2024-01-20 01:00:00,False,False,1,1
459,This is tweet number 459,2024-01-20 02:00:00,True,False,8,2
460,This is tweet number 460,2024-01-20 03:00:00,True,True,3,1
461,This is tweet number 461,2024-01-20 04:00:00,False,True,5,4
462,This is tweet number 462,2024-01-20 05:00:00,True,True,4,1
463,This is tweet number 463,2024-01-20 06:00:00,False,True,11,4
464,This is tweet number 464,2024-01-20 07:00:00,True,True,3,2
465,This is tweet number 465,2024-01-20 08:00:00,False,True,4,1
466,This is tweet number 466,2024-01-20 09:00:00,True,False,3,4
467,This is tweet number 467,2024-01-20 10:00:00,False,False,3,4
468,This is tweet number 468,2024-01-20 11:00:00,True,False,8,4
469,This is tweet number 469,2024-01-20 12:00:00,True,False,1,2
470,This is tweet number 470,2024-01-20 13:00:00,False,True,5,2
471,This is tweet number 471,2024-01-20 14:00:00,True,True,7,2
472,This is tweet number 472,2024-01-20 15:00:00,False,False,3,2
473,This is tweet number 473,2024-01-20 16:00:00,True,True,7,2
474,This is tweet number 474,2024-01-20 17:00:00,False,False,5,5
475,This is tweet number 475,2024-01-20 18:00:00,True,False,7,1
476,This is tweet number 476,2024-01-20 19:00:00,False,False,5,1
477,This is tweet number 477,2024-01-20 20:00:00,True,True,7,5
478,This is tweet number 478,2024-01-20 21:00:00,False,False,5,3
479,This is tweet number 479,2024-01-20 22:00:00,True,False,4,2
480,This is tweet number 480,2024-01-20 23:00:00,False,False,5,4
481,This is tweet number 481,2024-01-21 00:00:00,False,True,11,2
482,This is tweet number 482,2024-01-21 01:00:00,False,True,7,3
483,This is tweet number 483,2024-01-21 02:00:00,True,False,6,3
484,This is tweet number 484,2024-01-21 03:00:00,False,True,3,4
485,This is tweet number 485,2024-01-21 04:00:00,True,True,0,4
486,This is tweet number 486,2024-01-21 05:00:00,False,True,10,2
487,This is tweet number 487,2024-01-21 06:00:00,True,True,5,2
488,This is tweet number 488,2024-01-21 07:00:00,False,True,5,1
489,This is tweet number 489,2024-01-21 08:00:00,True,True,3,6
490,This is tweet number 490,2024-01-21 09:00:00,True,True,4,4
491,This is tweet number 491,2024-01-21 10:00:00,False,True,2,3
492,This is tweet number 492,2024-01-21 11:00:00,True,True,2,2
493,This is tweet number 493,2024-01-21 12:00:00,True,True,7,2
494,This is tweet number 494,2024-01-21 13:00:00,False,False,3,2
495,This is tweet number 495,2024-01-21 14:00:00,True,False,1,5
496,This is tweet number 496,2024-01-21 15:00:00,True,True,3,1
497,This is tweet number 497,2024-01-21 16:00:00,True,False,7,3
498,This is tweet number 498,2024-01-21 17:00:00,False,False,5,1
499,This is tweet number 499,2024-01-21 18:00:00,True,True,5,1
500,This is tweet number 500,2024-01-21 19:00:00,False,True,4,7
501,This is tweet number 501,2024-01-21 20:00:00,True,True,5,6
502,This is tweet number 502,2024-01-21 21:00:00,True,False,5,1
503,This is tweet number 503,2024-01-21 22:00:00,True,False,3,5
504,This is tweet number 504,2024-01-21 23:00:00,False,True,3,3
505,This is tweet number 505,2024-01-22 00:00:00,True,True,6,2
506,This is tweet number 506,2024-01-22 01:00:00,True,True,6,3
507,This is tweet number 507,2024-01-22 02:00:00,False,False,4,3
508,This is tweet number 508,2024-01-22 03:00:00,True,False,9,4
509,This is tweet number 509,2024-01-22 04:00:00,False,False,6,6
510,This is tweet number 510,2024-01-22 05:00:00,False,False,5,3
511,This is tweet number 511,2024-01-22 06:00:00,True,True,5,3
512,This is tweet number 512,2024-01-22 07:00:00,False,True,4,5
513,This is tweet number 513,2024-01-22 08:00:00,True,True,10,0
514,This is tweet number 514,2024-01-22 09:00:00,False,True,6,5
515,This is tweet number 515,2024-01-22 10:00:00,False,False,2,2
516,This is tweet number 516,2024-01-22 11:00:00,True,False,4,1
517,This is tweet number 517,2024-01-22 12:00:00,False,True,3,4
518,This is tweet number 518,2024-01-22 13:00:00,False,True,2,4
519,This is tweet number 519,2024-01-22 14:00:00,False,False,5,5
520,This is tweet number 520,2024-01-22 15:00:00,False,True,6,2
521,This is tweet number 521,2024-01-22 16:00:00,False,False,5,2
522,This is tweet number 522,2024-01-22 17:00:00,True,True,10,4
523,This is tweet number 523,2024-01-22 18:00:00,False,True,5,4
524,This is tweet number 524,2024-01-22 19:00:00,True,True,5,3
525,This is tweet number 525,2024-01-22 20:00:00,False,True,4,1
526,This is tweet number 526,2024-01-22 21:00:00,True,True,4,1
527,This is tweet number 527,2024-01-22 22:00:00,True,True,3,1
528,This is tweet number 528,2024-01-22 23:00:00,False,True,6,1
529,This is tweet number 529,2024-01-23 00:00:00,False,False,4,4
530,This is tweet number 530,2024-01-23 01:00:00,False,False,2,3
531,This is tweet number 531,2024-01-23 02:00:00,True,False,9,4
532,This is tweet number 532,2024-01-23 03:00:00,False,False,5,3
533,This is tweet number 533,2024-01-23 04:00:00,True,False,9,3
534,This is tweet number 534,2024-01-23 05:00:00,True,True,5,3
535,This is tweet number 535,2024-01-23 06:00:00,True,True,5,0
536,This is tweet number 536,2024-01-23 07:00:00,False,False,1,6
537,This is tweet number 537,2024-01-23 08:00:00,False,True,5,4
538,This is tweet number 538,2024-01-23 09:00:00,True,False,8,1
539,This is tweet number 539,2024-01-23 10:00:00,True,False,6,6
540,This is tweet number 540,2024-01-23 11:00:00,False,True,2,1
541,This is tweet number 541,2024-01-23 12:00:00,True,True,5,3
542,This is tweet number 542,2024-01-23 13:00:00,False,True,5,6
543,This is tweet number 543,2024-01-23 14:00:00,True,False,4,3
544,This is tweet number 544,2024-01-23 15:00:00,False,True,6,1
545,This is tweet number 545,2024-01-23 16:00:00,True,False,5,4
546,This is tweet number 546,2024-01-23 17:00:00,False,False,6,1
547,This is tweet number 547,2024-01-23 18:00:00,True,False,5,4
548,This is tweet number 548,2024-01-23 19:00:00,False,True,4,5
549,This is tweet number 549,2024-01-23 20:00:00,False,True,7,1
550,This is tweet number 550,2024-01-23 21:00:00,True,False,5,2
551,This is tweet number 551,2024-01-23 22:00:00,True,True,7,5
552,This is tweet number 552,2024-01-23 23:00:00,False,True,6,9
553,This is tweet number 553,2024-01-24 00:00:00,True,True,4,5
554,This is tweet number 554,2024-01-24 01:00:00,False,False,8,4
555,This is tweet number 555,2024-01-24 02:00:00,True,False,4,4
556,This is tweet number 556,2024-01-24 03:00:00,False,True,3,4
557,This is tweet number 557,2024-01-24 04:00:00,False,False,5,3
558,This is tweet number 558,2024-01-24 05:00:00,False,True,10,2
559,This is tweet number 559,2024-01-24 06:00:00,False,True,6,2
560,This is tweet number 560,2024-01-24 07:00:00,False,True,4,7
561,This is tweet number 561,2024-01-24 08:00:00,False,True,3,4
562,This is tweet number 562,2024-01-24 09:00:00,True,False,3,3
563,This is tweet number 563,2024-01-24 10:00:00,True,False,5,1
564,This is tweet number 564,2024-01-24 11:00:00,True,False,2,1
565,This is tweet number 565,2024-01-24 12:00:00,False,True,6,2
566,This is tweet number 566,2024-01-24 13:00:00,False,True,2,2
567,This is tweet number 567,2024-01-24 14:00:00,False,True,5,4
568,This is tweet number 568,2024-01-24 15:00:00,False,False,2,3
569,This is tweet number 569,2024-01-24 16:00:00,True,True,6,4
570,This is tweet number 570,2024-01-24 17:00:00,True,False,3,6
571,This is tweet number 571,2024-01-24 18:00:00,False,False,5,2
572,This is tweet number 572,2024-01-24 19:00:00,True,False,2,5
573,This is tweet number 573,2024-01-24 20:00:00,True,False,6,1
574,This is tweet number 574,2024-01-24 21:00:00,False,False,6,4
575,This is tweet number 575,2024-01-24 22:00:00,True,False,7,2
576,This is tweet number 576,2024-01-24 23:00:00,False,True,6,5
577,This is tweet number 577,2024-01-25 00:00:00,True,True,6,2
578,This is tweet number 578,2024-01-25 01:00:00,False,False,4,4
579,This is tweet number 579,2024-01-25 02:00:00,False,False,4,2
580,This is tweet number 580,2024-01-25 03:00:00,False,True,7,6
581,This is tweet number 581,2024-01-25 04:00:00,False,False,5,2
582,This is tweet number 582,2024-01-25 05:00:00,True,False,5,0
583,This is tweet number 583,2024-01-25 06:00:00,False,True,8,2
584,This is tweet number 584,2024-01-25 07:00:00,False,False,4,3
585,This is tweet number 585,2024-01-25 08:00:00,False,False,2,2
586,This is tweet number 586,2024-01-25 09:00:00,True,False,3,4
587,This is tweet number 587,2024-01-25 10:00:00,False,True,4,2
588,This is tweet number 588,2024-01-25 11:00:00,True,True,6,2
589,This is tweet number 589,2024-01-25 12:00:00,False,True,9,4
590,This is tweet number 590,2024-01-25 13:00:00,True,False,3,1
591,This is tweet number 591,2024-01-25 14:00:00,True,False,5,1
592,This is tweet number 592,2024-01-25 15:00:00,False,True,3,4
593,This is tweet number 593,2024-01-25 16:00:00,True,False,2,3
594,This is tweet number 594,2024-01-25 17:00:00,False,False,4,8
595,This is tweet number 595,2024-01-25 18:00:00,False,False,9,1
596,This is tweet number 596,2024-01-25 19:00:00,False,False,4,4
597,This is tweet number 597,2024-01-25 20:00:00,True,False,5,2
598,This is tweet number 598,2024-01-25 21:00:00,True,True,8,2
599,This is tweet number 599,2024-01-25 22:00:00,False,False,8,3
600,This is tweet number 600,2024-01-25 23:00:00,False,True,5,4
601,This is tweet number 601,2024-01-26 00:00:00,True,False,3,3
602,This is tweet number 602,2024-01-26 01:00:00,False,True,9,4
603,This is tweet number 603,2024-01-26 02:00:00,False,False,2,5
604,This is tweet number 604,2024-01-26 03:00:00,False,True,8,5
605,This is tweet number 605,2024-01-26 04:00:00,True,False,7,2
606,This is tweet number 606,2024-01-26 05:00:00,True,True,6,5
607,This is tweet number 607,2024-01-26 06:00:00,True,False,9,3
608,This is tweet number 608,2024-01-26 07:00:00,False,True,3,5
609,This is tweet number 609,2024-01-26 08:00:00,False,False,6,3
610,This is tweet number 610,2024-01-26 09:00:00,False,True,7,6
611,This is tweet number 611,2024-01-26 10:00:00,True,True,7,1
612,This is tweet number 612,2024-01-26 11:00:00,False,False,5,1
613,This is tweet number 613,2024-01-26 12:00:00,False,False,5,4
614,This is tweet number 614,2024-01-26 13:00:00,False,True,1,3
615,This is tweet number 615,2024-01-26 14:00:00,False,False,7,7
616,This is tweet number 616,2024-01-26 15:00:00,True,True,4,2
617,This is tweet number 617,2024-01-26 16:00:00,True,True,7,0
618,This is tweet number 618,2024-01-26 17:00:00,False,True,5,2
619,This is tweet number 619,2024-01-26 18:00:00,True,False,5,3
620,This is tweet number 620,2024-01-26 19:00:00,True,True,3,2
621,This is tweet number 621,2024-01-26 20:00:00,False,True,5,3
622,This is tweet number 622,2024-01-26 21:00:00,False,False,5,3
623,This is tweet number 623,2024-01-26 22:00:00,True,False,4,1
624,This is tweet number 624,2024-01-26 23:00:00,False,False,3,4
625,This is tweet number 625,2024-01-27 00:00:00,True,False,3,4
626,This is tweet number 626,2024-01-27 01:00:00,False,True,5,4
627,This is tweet number 627,2024-01-27 02:00:00,True,True,10,3
628,This is tweet number 628,2024-01-27 03:00:00,False,True,2,2
629,This is tweet number 629,2024-01-27 04:00:00,True,True,5,2
630,This is tweet number 630,2024-01-27 05:00:00,True,False,3,2
631,This is tweet number 631,2024-01-27 06:00:00,True,True,4,0
632,This is tweet number 632,2024-01-27 07:00:00,False,True,6,4
633,This is tweet number 633,2024-01-27 08:00:00,True,False,3,2
634,This is tweet number 634,2024-01-27 09:00:00,True,True,4,4
635,This is tweet number 635,2024-01-27 10:00:00,False,True,4,2
636,This is tweet number 636,2024-01-27 11:00:00,False,True,5,7
637,This is tweet number 637,2024-01-27 12:00:00,True,True,8,5
638,This is tweet number 638,2024-01-27 13:00:00,True,True,5,3
639,This is tweet number 639,2024-01-27 14:00:00,False,True,6,1
640,This is tweet number 640,2024-01-27 15:00:00,False,False,3,4
641,This is tweet number 641,2024-01-27 16:00:00,False,False,4,1
642,This is tweet number 642,2024-01-27 17:00:00,False,True,5,2
643,This is tweet number 643,2024-01-27 18:00:00,False,True,6,2
644,This is tweet number 644,2024-01-27 19:00:00,True,False,7,4
645,This is tweet number 645,2024-01-27 20:00:00,False,True,5,5
646,This is tweet number 646,2024-01-27 21:00:00,True,True,2,2
647,This is tweet number 647,2024-01-27 22:00:00,True,True,6,2
648,This is tweet number 648,2024-01-27 23:00:00,True,False,4,2
649,This is tweet number 649,2024-01-28 00:00:00,False,True,2,3
650,This is tweet number 650,2024-01-28 01:00:00,True,False,4,4
651,This is tweet number 651,2024-01-28 02:00:00,True,True,2,1
652,This is tweet number 652,2024-01-28 03:00:00,False,False,3,4
653,This is tweet number 653,2024-01-28 04:00:00,True,False,4,5
654,This is tweet number 654,2024-01-28 05:00:00,True,True,7,1
655,This is tweet number 655,2024-01-28 06:00:00,False,False,5,2
656,This is tweet number 656,2024-01-28 07:00:00,True,True,5,3
657,This is tweet number 657,2024-01-28 08:00:00,True,False,7,1
658,This is tweet number 658,2024-01-28 09:00:00,True,True,9,3
659,This is tweet number 659,2024-01-28 10:00:00,False,True,7,4
660,This is tweet number 660,2024-01-28 11:00:00,False,False,6,4
661,This is tweet number 661,2024-01-28 12:00:00,False,True,6,3
662,This is tweet number 662,2024-01-28 13:00:00,True,True,9,5
663,This is tweet number 663,2024-01-28 14:00:00,True,False,2,1
664,This is tweet number 664,2024-01-28 15:00:00,False,True,3,4
665,This is tweet number 665,2024-01-28 16:00:00,True,True,9,2
666,This is tweet number 666,2024-01-28 17:00:00,True,False,3,1
667,This is tweet number 667,2024-01-28 18:00:00,False,False,8,4
668,This is tweet number 668,2024-01-28 19:00:00,False,True,5,3
669,This is tweet number 669,2024-01-28 20:00:00,True,True,4,2
670,This is tweet number 670,2024-01-28 21:00:00,True,False,9,2
671,This is tweet number 671,2024-01-28 22:00:00,True,False,2,1
672,This is tweet number 672,2024-01-28 23:00:00,False,True,5,2
673,This is tweet number 673,2024-01-29 00:00:00,False,False,10,4
674,This is tweet number 674,2024-01-29 01:00:00,False,True,5,4
675,This is tweet number 675,2024-01-29 02:00:00,False,True,4,6
676,This is tweet number 676,2024-01-29 03:00:00,True,True,7,1
677,This is tweet number 677,2024-01-29 04:00:00,False,True,3,4
678,This is tweet number 678,2024-01-29 05:00:00,False,True,6,0
679,This is tweet number 679,2024-01-29 06:00:00,False,False,3,2
680,This is tweet number 680,2024-01-29 07:00:00,False,False,3,2
681,This is tweet number 681,2024-01-29 08:00:00,False,False,4,2
682,This is tweet number 682,2024-01-29 09:00:00,True,False,1,1
683,This is tweet number 683,2024-01-29 10:00:00,True,True,2,3
684,This is tweet number 684,2024-01-29 11:00:00,False,True,4,5
685,This is tweet number 685,2024-01-29 12:00:00,True,True,5,1
686,This is tweet number 686,2024-01-29 13:00:00,False,True,8,2
687,This is tweet number 687,2024-01-29 14:00:00,False,False,7,5
688,This is tweet number 688,2024-01-29 15:00:00,True,True,7,2
689,This is tweet number 689,2024-01-29 16:00:00,True,True,2,2
690,This is tweet number 690,2024-01-29 17:00:00,False,False,6,4
691,This is tweet number 691,2024-01-29 18:00:00,False,False,8,2
692,This is tweet number 692,2024-01-29 19:00:00,False,False,6,2
693,This is tweet number 693,2024-01-29 20:00:00,True,False,4,3
694,This is tweet number 694,2024-01-29 21:00:00,False,True,4,4
695,This is tweet number 695,2024-01-29 22:00:00,False,True,4,4
696,This is tweet number 696,2024-01-29 23:00:00,False,False,1,4
697,This is tweet number 697,2024-01-30 00:00:00,True,True,6,5
698,This is tweet number 698,2024-01-30 01:00:00,False,True,8,2
699,This is tweet number 699,2024-01-30 02:00:00,False,True,7,0
700,This is tweet number 700,2024-01-30 03:00:00,True,False,7,3
701,This is tweet number 701,2024-01-30 04:00:00,False,True,6,3
702,This is tweet number 702,2024-01-30 05:00:00,False,False,6,2
703,This is tweet number 703,2024-01-30 06:00:00,True,True,4,3
704,This is tweet number 704,2024-01-30 07:00:00,False,True,3,5
705,This is tweet number 705,2024-01-30 08:00:00,True,True,6,1
706,This is tweet number 706,2024-01-30 09:00:00,True,False,3,2
707,This is tweet number 707,2024-01-30 10:00:00,False,True,10,4
708,This is tweet number 708,2024-01-30 11:00:00,False,False,5,2
709,This is tweet number 709,2024-01-30 12:00:00,False,False,6,0
710,This is tweet number 710,2024-01-30 13:00:00,False,False,6,5
711,This is tweet number 711,2024-01-30 14:00:00,True,True,4,0
712,This is tweet number 712,2024-01-30 15:00:00,False,True,6,2
713,This is tweet number 713,2024-01-30 16:00:00,True,True,5,3
714,This is tweet number 714,2024-01-30 17:00:00,False,True,3,2
715,This is tweet number 715,2024-01-30 18:00:00,False,False,2,6
716,This is tweet number 716,2024-01-30 19:00:00,False,False,3,5
717,This is tweet number 717,2024-01-30 20:00:00,True,False,2,3
718,This is tweet number 718,2024-01-30 21:00:00,False,True,8,4
719,This is tweet number 719,2024-01-30 22:00:00,False,False,7,5
720,This is tweet number 720,2024-01-30 23:00:00,False,True,4,2
721,This is tweet number 721,2024-01-31 00:00:00,False,False,3,2
722,This is tweet number 722,2024-01-31 01:00:00,True,True,3,4
723,This is tweet number 723,2024-01-31 02:00:00,False,True,6,4
724,This is tweet number 724,2024-01-31 03:00:00,True,False,5,7
725,This is tweet number 725,2024-01-31 04:00:00,True,False,1,6
726,This is tweet number 726,2024-01-31 05:00:00,True,False,8,4
727,This is tweet number 727,2024-01-31 06:00:00,True,False,9,3
728,This is tweet number 728,2024-01-31 07:00:00,True,True,4,5
729,This is tweet number 729,2024-01-31 08:00:00,True,False,7,2
730,This is tweet number 730,2024-01-31 09:00:00,False,False,3,6
731,This is tweet number 731,2024-01-31 10:00:00,True,False,7,2
732,This is tweet number 732,2024-01-31 11:00:00,True,True,5,6
733,This is tweet number 733,2024-01-31 12:00:00,True,True,6,3
734,This is tweet number 734,2024-01-31 13:00:00,False,False,8,2
735,This is tweet number 735,2024-01-31 14:00:00,False,True,2,5
736,This is tweet number 736,2024-01-31 15:00:00,True,False,4,3
737,This is tweet number 737,2024-01-31 16:00:00,False,True,9,2
738,This is tweet number 738,2024-01-31 17:00:00,True,True,4,2
739,This is tweet number 739,2024-01-31 18:00:00,True,True,4,1
740,This is tweet number 740,2024-01-31 19:00:00,False,True,3,4
741,This is tweet number 741,2024-01-31 20:00:00,True,False,4,2
742,This is tweet number 742,2024-01-31 21:00:00,False,False,4,3
743,This is tweet number 743,2024-01-31 22:00:00,False,False,6,2
744,This is tweet number 744,2024-01-31 23:00:00,True,True,7,3
745,This is tweet number 745,2024-02-01 00:00:00,True,False,3,2
746,This is tweet number 746,2024-02-01 01:00:00,False,False,6,0
747,This is tweet number 747,2024-02-01 02:00:00,True,False,8,2
748,This is tweet number 748,2024-02-01 03:00:00,True,True,7,3
749,This is tweet number 749,2024-02-01 04:00:00,True,True,3,1
750,This is tweet number 750,2024-02-01 05:00:00,False,True,4,2
751,This is tweet number 751,2024-02-01 06:00:00,False,False,6,3
752,This is tweet number 752,2024-02-01 07:00:00,True,False,8,1
753,This is tweet number 753,2024-02-01 08:00:00,False,False,3,4
754,This is tweet number 754,2024-02-01 09:00:00,False,True,4,1
755,This is tweet number 755,2024-02-01 10:00:00,False,True,3,5
756,This is tweet number 756,2024-02-01 11:00:00,False,False,8,1
757,This is tweet number 757,2024-02-01 12:00:00,False,True,1,1
758,This is tweet number 758,2024-02-01 13:00:00,True,True,3,5
759,This is tweet number 759,2024-02-01 14:00:00,True,True,7,0
760,This is tweet number 760,2024-02-01 15:00:00,True,True,5,2
761,This is tweet number 761,2024-02-01 16:00:00,False,False,9,2
762,This is tweet number 762,2024-02-01 17:00:00,False,True,5,4
763,This is tweet number 763,2024-02-01 18:00:00,True,True,4,2
764,This is tweet number 764,2024-02-01 19:00:00,False,True,5,4
765,This is tweet number 765,2024-02-01 20:00:00,True,True,7,5
766,This is tweet number 766,2024-02-01 21:00:00,True,False,3,2
767,This is tweet number 767,2024-02-01 22:00:00,True,False,6,3
768,This is tweet number 768,2024-02-01 23:00:00,False,True,7,4
769,This is tweet number 769,2024-02-02 00:00:00,False,True,4,5
770,This is tweet number 770,2024-02-02 01:00:00,True,True,4,2
771,This is tweet number 771,2024-02-02 02:00:00,True,True,4,4
772,This is tweet number 772,2024-02-02 03:00:00,True,True,3,4
773,This is tweet number 773,2024-02-02 04:00:00,True,True,4,2
774,This is tweet number 774,2024-02-02 05:00:00,False,False,2,3
775,This is tweet number 775,2024-02-02 06:00:00,False,True,7,0
776,This is tweet number 776,2024-02-02 07:00:00,True,False,6,7
777,This is tweet number 777,2024-02-02 08:00:00,True,False,7,0
778,This is tweet number 778,2024-02-02 09:00:00,False,True,5,0
779,This is tweet number 779,2024-02-02 10:00:00,False,False,4,1
780,This is tweet number 780,2024-02-02 11:00:00,True,False,5,1
781,This is tweet number 781,2024-02-02 12:00:00,True,False,4,0
782,This is tweet number 782,2024-02-02 13:00:00,True,False,7,1
783,This is tweet number 783,2024-02-02 14:00:00,False,False,5,5
784,This is tweet number 784,2024-02-02 15:00:00,False,False,6,0
785,This is tweet number 785,2024-02-02 16:00:00,False,True,5,6
786,This is tweet number 786,2024-02-02 17:00:00,True,False,2,3
787,This is tweet number 787,2024-02-02 18:00:00,True,False,4,4
788,This is tweet number 788,2024-02-02 19:00:00,False,False,4,0
789,This is tweet number 789,2024-02-02 20:00:00,False,True,6,7
790,This is tweet number 790,2024-02-02 21:00:00,True,False,11,4
791,This is tweet number 791,2024-02-02 22:00:00,False,True,6,0
792,This is tweet number 792,2024-02-02 23:00:00,False,False,8,2
793,This is tweet number 793,2024-02-03 00:00:00,True,True,5,8
794,This is tweet number 794,2024-02-03 01:00:00,False,True,3,3
795,This is tweet number 795,2024-02-03 02:00:00,True,False,5,2
796,This is tweet number 796,2024-02-03 03:00:00,True,False,1,3
797,This is tweet number 797,2024-02-03 04:00:00,True,True,8,4
798,This is tweet number 798,2024-02-03 05:00:00,True,False,6,1
799,This is tweet number 799,2024-02-03 06:00:00,True,True,4,5
800,This is tweet number 800,2024-02-03 07:00:00,True,True,7,1
801,This is tweet number 801,2024-02-03 08:00:00,True,True,1,5
802,This is tweet number 802,2024-02-03 09:00:00,False,True,7,2
803,This is tweet number 803,2024-02-03 10:00:00,True,True,3,1
804,This is tweet number 804,2024-02-03 11:00:00,True,False,9,0
805,This is tweet number 805,2024-02-03 12:00:00,False,True,4,2
806,This is tweet number 806,2024-02-03 13:00:00,False,True,2,1
807,This is tweet number 807,2024-02-03 14:00:00,False,False,4,2
808,This is tweet number 808,2024-02-03 15:00:00,True,True,6,0
809,This is tweet number 809,2024-02-03 16:00:00,False,False,2,3
810,This is tweet number 810,2024-02-03 17:00:00,True,False,1,6
811,This is tweet number 811,2024-02-03 18:00:00,True,False,7,2
812,This is tweet number 812,2024-02-03 19:00:00,True,True,7,0
813,This is tweet number 813,2024-02-03 20:00:00,True,True,6,2
814,This is tweet number 814,2024-02-03 21:00:00,False,True,8,1
815,This is tweet number 815,2024-02-03 22:00:00,False,False,7,6
816,This is tweet number 816,2024-02-03 23:00:00,True,True,5,4
817,This is tweet number 817,2024-02-04 00:00:00,True,False,6,1
818,This is tweet number 818,2024-02-04 01:00:00,True,True,6,2
819,This is tweet number 819,2024-02-04 02:00:00,False,False,7,5
820,This is tweet number 820,2024-02-04 03:00:00,True,True,6,2
821,This is tweet number 821,2024-02-04 04:00:00,True,True,3,3
822,This is tweet number 822,2024-02-04 05:00:00,False,True,3,2
823,This is tweet number 823,2024-02-04 06:00:00,False,False,1,1
824,This is tweet number 824,2024-02-04 07:00:00,True,False,5,5
825,This is tweet number 825,2024-02-04 08:00:00,False,True,3,3
826,This is tweet number 826,2024-02-04 09:00:00,False,True,9,3
827,This is tweet number 827,2024-02-04 10:00:00,True,False,8,2
828,This is tweet number 828,2024-02-04 11:00:00,False,False,4,5
829,This is tweet number 829,2024-02-04 12:00:00,True,False,2,2
830,This is tweet number 830,2024-02-04 13:00:00,False,True,3,2
831,This is tweet number 831,2024-02-04 14:00:00,True,False,2,2
832,This is tweet number 832,2024-02-04 15:00:00,True,True,4,0
833,This is tweet number 833,2024-02-04 16:00:00,True,False,4,3
834,This is tweet number 834,2024-02-04 17:00:00,False,True,5,5
835,This is tweet number 835,2024-02-04 18:00:00,True,False,8,2
836,This is tweet number 836,2024-02-04 19:00:00,False,False,6,2
837,This is tweet number 837,2024-02-04 20:00:00,True,False,3,4
838,This is tweet number 838,2024-02-04 21:00:00,True,False,5,5
839,This is tweet number 839,2024-02-04 22:00:00,False,False,6,4
840,This is tweet number 840,2024-02-04 23:00:00,True,True,3,2
841,This is tweet number 841,2024-02-05 00:00:00,True,False,8,2
842,This is tweet number 842,2024-02-05 01:00:00,False,False,8,2
843,This is tweet number 843,2024-02-05 02:00:00,True,False,5,2
844,This is tweet number 844,2024-02-05 03:00:00,True,True,4,2
845,This is tweet number 845,2024-02-05 04:00:00,True,False,2,3
846,This is tweet number 846,2024-02-05 05:00:00,True,True,6,5
847,This is tweet number 847,2024-02-05 06:00:00,False,False,5,3
848,This is tweet number 848,2024-02-05 07:00:00,False,False,6,3
849,This is tweet number 849,2024-02-05 08:00:00,True,True,7,5
850,This is tweet number 850,2024-02-05 09:00:00,False,False,3,4
851,This is tweet number 851,2024-02-05 10:00:00,True,True,9,1
852,This is tweet number 852,2024-02-05 11:00:00,False,True,2,2
853,This is tweet number 853,2024-02-05 12:00:00,True,False,0,1
854,This is tweet number 854,2024-02-05 13:00:00,True,True,6,5
855,This is tweet number 855,2024-02-05 14:00:00,True,False,4,0
856,This is tweet number 856,2024-02-05 15:00:00,True,False,6,5
857,This is tweet number 857,2024-02-05 16:00:00,True,True,4,4
858,This is tweet number 858,2024-02-05 17:00:00,True,True,5,3
859,This is tweet number 859,2024-02-05 18:00:00,False,True,2,3
860,This is tweet number 860,2024-02-05 19:00:00,True,True,5,3
861,This is tweet number 861,2024-02-05 20:00:00,False,False,4,1
862,This is tweet number 862,2024-02-05 21:00:00,True,False,3,1
863,This is tweet number 863,2024-02-05 22:00:00,False,True,5,2
864,This is tweet number 864,2024-02-05 23:00:00,False,False,3,3
865,This is tweet number 865,2024-02-06 00:00:00,False,False,3,3
866,This is tweet number 866,2024-02-06 01:00:00,True,False,4,3
867,This is tweet number 867,2024-02-06 02:00:00,True,False,8,4
868,This is tweet number 868,2024-02-06 03:00:00,False,True,5,5
869,This is tweet number 869,2024-02-06 04:00:00,True,True,4,2
870,This is tweet number 870,2024-02-06 05:00:00,False,False,4,2
871,This is tweet number 871,2024-02-06 06:00:00,True,True,4,3
